"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-27,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,27.2907197040711,2021-05-24,2021-05-31,55
2021-05-28,25.805462160235,22.7876880438926,18.5759753865097,27.7063773715213,18.5759753865097,22.8826617590634,25.6880396605694,23.3605396672204,25.0632417766846,20.1057240365125,23.6255130742587,22.6370295631658,25.2045119515761,27.7063773715213,22.4865122279231,24.6448852951527,21.3482947777194,21.4443031227641,21.0181223885277,19.2539715377375,22.3956019908809,22.1484817283612,23.8223702391029,21.7614347871703,20.2199696400423,21.9516917045791,26.282719567551,23.2254252575233,22.8388025851975,2021-05-24,2021-05-31,55
2021-05-29,40.4310779404187,21.246798470613,15.4229938182345,25.9938957575423,23.6840531401997,25.8175189372655,25.5819372546943,19.3694176195896,20.3906586212914,19.5672088989565,20.0376891562012,21.9292791245336,19.2287297720818,17.2405385056408,19.9276240112655,24.8250820185444,25.9938957575423,19.4511901650661,23.0187696442811,20.2460703110115,20.2681335562929,18.6651690020869,16.0431035115044,25.8465830777048,22.9438002882153,15.4229938182345,19.6130472218094,25.1280777230642,20.9293906282473,2021-05-24,2021-05-31,55
2021-05-30,30.993488695588,28.5435684765031,18.247685221964,35.8366534914061,27.8810270286909,30.2452155959846,30.753847516589,29.4472908761984,28.6827706622789,32.4977755476822,33.3420943803586,28.0100894812947,26.4387741388589,27.2317196332576,28.446996501995,24.7484742016016,29.4998525593878,22.5460179873075,35.2018370321853,18.247685221964,27.8101983176179,26.975939982721,29.1588231845751,25.7102899467017,35.8366534914061,26.6687995322847,27.2722221084819,31.234833903174,29.6999830799791,2021-05-24,2021-05-31,55
2021-05-31,28.0193490394916,24.1719216769652,15.9575812468489,30.4134516336216,25.5866579678145,24.0794636386839,23.8002852058122,18.9825538302295,27.5175669470668,26.7320174652499,20.3193758180647,24.0034278385465,30.3441065516849,30.2873549064549,19.5577619692016,28.2574500075921,25.35412782245,26.479369695318,21.0583122646198,23.9182817523902,15.9575812468489,21.6305255458364,23.4902806746145,30.4134516336216,20.2565184326918,26.1061526085202,25.1956405128097,18.946169131973,26.0236084560343,2021-05-24,2021-05-31,55
2021-06-01,33.7676848393783,21.8911546268565,10.4692569283145,30.226802328162,30.226802328162,27.0235063076022,27.980456236047,21.2548255725237,27.1124995997429,10.4692569283145,16.0570120292187,21.4490653178281,22.8658630404983,24.9079073475561,25.9314770057169,20.0235859121114,19.915247343437,20.5769284647255,19.5144752167744,21.6997915840026,26.7110667152961,24.640039644023,20.1264783943457,18.8612186135089,21.8010411080401,21.2833055131572,28.419847137134,10.9711265808957,17.4560417307512,2021-05-24,2021-05-31,55
2021-06-02,30.8572646942161,36.6904304352187,25.6462435381305,48.8053303685325,39.9183408242655,40.1541578798036,32.6669119300003,35.1877550569462,46.6199527364136,30.1145193828075,46.5106862706992,38.1841394741298,42.3601419510056,33.3777558731673,29.992344890782,38.647635463886,38.7790051248267,33.9541805481173,31.3787076136134,43.78753699227,28.7578718356842,44.5242381971818,32.9878055632129,25.6462435381305,48.8053303685325,38.5365868359744,30.2824732240872,34.2392299524606,31.8472093524701,2021-05-24,2021-05-31,55
2021-06-03,27.9791497569808,35.6039995370926,26.7013445200761,47.496608962363,37.5231539914034,36.3635797000266,27.5668375479466,37.1478430679456,31.1923183084785,39.559022695876,39.3615028204124,35.2885520378831,30.4522469241375,32.4955800846803,29.024331550834,40.8411085601211,44.1721184299343,35.8268329883645,37.6624044677757,34.1687748424071,36.904511554191,47.496608962363,37.1813871834701,44.0484125555323,37.0919461669798,26.7013445200761,27.8869130284045,29.2739284677775,34.8687279702935,2021-05-24,2021-05-31,55
2021-06-04,31.476247917679,38.7241909249156,26.7705582407972,59.6711430881023,39.0426155483398,48.2934156807859,28.0720439447768,32.4047666853199,27.4731361990736,43.4719915270063,36.6625404426518,26.7705582407972,34.007915811556,32.7628462532671,41.9397359546442,43.786491164563,30.7881412960393,47.1068495790449,43.1417804651299,41.4896541056233,41.7063715297574,42.8990154910367,46.7387113421857,36.0715562329976,40.1537902898142,59.6711430881023,32.1040326115104,41.9263840027596,29.6192856361066,2021-05-24,2021-05-31,55
2021-06-05,30.0081109118586,31.8270801353863,12.9420369471744,48.8792601255634,32.9610773095165,38.9037347058749,12.9420369471744,26.739802824343,48.8792601255634,25.261677525675,20.1944315157704,34.8688629357236,25.6596348106572,42.8722498602304,39.7390228861251,37.5371576228812,20.1823585077751,34.1008316537565,34.2725776541748,15.0480652105261,36.1961462017275,33.643825076726,23.0435432976467,29.671575973655,47.2732329515064,37.415000524844,21.3366531049724,32.0098090095315,44.9244351482801,2021-05-24,2021-05-31,55
2021-06-06,28.5564688914351,28.8804910647808,17.7899581222118,43.1551321061415,28.3082488439204,23.6852272034511,37.9332498124762,24.0775478801437,26.0720498700721,35.3067830809042,43.1551321061415,21.0169922010185,26.0869256869964,27.4455880857469,35.632519272422,41.1258577314892,42.4068105363095,26.1010614995547,35.9476984696377,20.6067829360475,23.4609236108891,17.8583796586952,18.678870830984,33.0577746924159,34.2689621097768,29.8792645632975,21.5535859155735,30.5560818993449,17.7899581222118,2021-05-24,2021-05-31,55
2021-06-07,32.803009354393,32.0000600563461,11.2770930997978,52.0749308925925,13.5621714911636,25.0899690927364,25.9236247557351,20.9775205175605,11.2770930997978,25.8082795791522,34.6160784156174,36.9480139205585,44.3933790415459,30.0995141002253,50.658771526677,33.8800430757422,28.2717338664307,11.9590335949397,52.0749308925925,42.6936479192371,35.5451764442929,40.0049867268036,39.3234292590688,37.6199137960507,38.3800857544785,39.4868116338683,23.366236629088,27.2446527959434,30.7964034793456,2021-05-24,2021-05-31,55
