"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-06,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,28.5564688914351,2021-06-03,2021-06-10,55
2021-06-07,32.803009354393,22.1828965529325,15.9938845066095,27.1908333645508,22.5006290646674,22.1502301046946,20.3138633542838,20.4806192365719,22.9458927498082,25.8775847879892,22.374506826781,27.1908333645508,20.1577483262614,22.9892481478497,22.6393194809651,21.7067873542676,24.1082288852667,19.4425417414583,21.9067778227518,22.2858219774599,24.1276482919554,20.4758537377483,15.9938845066095,24.5931973950359,24.3773614875346,24.5527387642667,21.7735656838802,16.6596352050616,22.9478955255939,2021-06-03,2021-06-10,55
2021-06-08,29.8060156767756,20.9724972012474,17.3150157182915,25.0553312384739,25.0553312384739,19.1849874638278,18.4457919287194,20.510069757981,21.0662891495444,19.8094744349983,22.7628525295215,24.2181524466894,18.3596575770349,21.3892053374094,20.7920806545554,17.3150157182915,24.6957627190063,21.812501644206,23.9062421715692,19.0448129878394,20.0036973767549,19.9276761474159,22.3282181423843,21.3115518541392,24.5894601533526,19.6825495728144,20.0237339650154,18.3292481181066,19.7480669415337,2021-06-03,2021-06-10,55
2021-06-09,18.2290513479914,27.5022966792831,22.957149135573,33.7029304163408,25.7522873638811,33.7029304163408,23.1715435063031,30.9201560638525,31.412863413545,24.0651724440401,24.5370855267738,25.862496842981,29.4499611717329,25.6860697178383,23.2423665475483,31.3237820577785,27.5847012864297,22.957149135573,30.2051129637976,26.5698344444697,27.710863946366,25.4596604680967,30.3218872146684,24.5585237374094,26.4337586995065,31.0241246491659,32.5063946083781,24.695944753445,28.402746002156,2021-06-03,2021-06-10,55
2021-06-10,16.105472754231,24.3654006600402,17.5735240380508,32.0360930982774,19.0525407282128,22.6115166611586,28.1368782400939,19.3411364293143,25.0795159435132,25.3342278989808,27.4979013389336,21.1934658251804,22.3825436159817,29.3458899152353,22.8701170723284,25.6179883987959,29.2490737735403,22.4236011107947,25.319808624627,24.4050413191172,19.2582264042018,23.1052295428664,32.0360930982774,30.6871737724235,24.8028839398857,17.5735240380508,28.2228129862277,20.1146258990485,23.4731999242159,2021-06-03,2021-06-10,55
2021-06-11,21.4904863525805,22.8052572838392,14.453098429304,40.1271779625104,17.4360314084346,21.893147005242,22.1534173658988,18.3394591585589,24.7845882644254,17.129642635465,24.5351174370638,18.2553560678528,23.9333554185684,23.5395111203612,14.453098429304,21.0283116781915,17.1501193522636,18.6630983282026,24.4706661615966,18.4548315574716,25.0567823638782,20.168780431318,26.4045148582704,26.3687277355784,29.4733625768994,40.1271779625104,23.4908212432745,25.5418410822757,27.2796724530753,2021-06-03,2021-06-10,55
2021-06-12,26.7808858642651,36.5243720449192,24.9696076926552,47.257382541522,44.5903804036946,42.5766177574553,28.9543987315105,36.8494426279379,41.8584011089711,44.0014975025609,34.6162658194077,37.0189929047169,24.9696076926552,30.7215036302245,47.257382541522,30.585412615355,42.7830033375449,33.2949971528747,35.8435409989918,36.0027319980879,32.9340325815794,29.0421651449197,42.2944058004752,30.9343327391347,35.3327824955146,35.3061332407717,42.3195981805707,33.5883318332042,39.433342283299,2021-06-03,2021-06-10,55
2021-06-13,25.1791363879082,35.3397916375852,19.4755335715096,47.5627237083296,35.8465623776506,33.8721816603104,39.4780893672769,25.6584965999726,35.503977295919,33.458037214138,37.8961685094965,28.8388808609003,38.2629648156768,30.0131249897644,34.4505548559276,38.5045337302977,37.2985563907841,30.4348701155466,19.4755335715096,42.0915507234611,38.1769309858129,38.7838127901003,39.7329273327301,47.5627237083296,36.928476241047,37.1065523471658,36.4756943499978,32.5790303959665,35.064559709849,2021-06-03,2021-06-10,55
2021-06-14,26.15913930916,39.6274194556068,29.0789895761051,53.229462124209,37.7031969053401,36.5848010603789,44.7602309403031,40.8340490041493,33.4333927207144,39.1734322992627,29.5486351695889,34.5428612756744,42.9997901192882,45.6215399942915,45.1203286676938,42.9484774826972,44.1121608689786,53.229462124209,35.1230562463388,42.684292826725,53.1167266583014,29.0789895761051,40.4842616973339,40.4172396861647,36.7867718600114,29.6684185201204,42.4166161694021,40.1390534672927,30.1577010498042,2021-06-03,2021-06-10,55
2021-06-15,25.5545141511053,33.9572429533589,18.0719110244875,47.4166174940463,23.48149085618,32.7705305703686,39.0049696760151,27.4653781001974,34.9505719523094,22.5038809637497,28.5303609126546,33.4478319333162,32.3117137895065,18.0719110244875,32.133671362027,46.4777129547893,25.2893995092171,44.5004268967823,35.6534958773658,47.4166174940463,31.329477375276,41.3795939303919,41.8005519028407,32.9157412557654,45.3218337181271,27.5310403431182,20.6997277580706,38.7376857820475,45.2054578953218,2021-06-03,2021-06-10,55
