"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-26,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,20.5994781642015,2021-05-23,2021-05-30,55
2021-05-27,27.2907197040711,22.6654596051266,19.2319360553243,26.1812204573693,21.0471960975474,23.9360403570844,25.1037176467688,24.4014984373843,20.0084691708343,20.9009926377635,22.931053816459,19.2319360553243,21.3939306793831,22.2028124638101,22.0903366039462,22.7258078158397,22.6372572610375,24.1937112272481,22.1174984357397,20.4085686402107,21.9679924791287,21.7730087987873,22.321353530112,25.4924349287915,23.4809086228064,26.171333283333,24.6851617668843,26.1812204573693,19.2322489145717,2021-05-23,2021-05-30,55
2021-05-28,25.805462160235,20.6945774180573,15.1355458347938,29.1285072491656,18.568985571509,19.0073369249345,19.7213263561253,19.529641454396,21.9502869524461,16.9632289946579,19.0909125547104,19.0058002847924,19.5346892219817,18.8678015831631,24.1096300325529,22.8502939048841,21.3117794954081,16.516979917981,29.1285072491656,23.3321362243473,24.1988266410132,15.1355458347938,19.9748727779662,22.8481313602548,21.7456271369705,22.3870473195273,22.3330654920095,19.3586533434804,19.8933288223611,2021-05-23,2021-05-30,55
2021-05-29,40.4310779404187,26.5172406757966,19.9613008522954,32.4107212661578,23.8534251328732,31.1027638059895,20.189741737022,26.1777613362663,30.1114741182941,26.4402616410482,32.4107212661578,30.2173703556365,24.0713387546114,26.9724348101537,27.2295070659763,28.1567961392876,25.2866170929529,24.966529085357,26.2434538601991,30.4724447298967,31.2329930270655,25.0153239450201,27.3871591313753,23.5856245558919,24.458551129376,24.9868259820582,22.4477947667286,19.9613008522954,29.9528025733821,2021-05-23,2021-05-30,55
2021-05-30,30.993488695588,24.6068538096476,13.8436935246693,32.594848590614,26.553529457497,21.2323775300898,28.9284816338116,32.594848590614,13.8436935246693,29.7548526565137,30.0886985234381,25.4627994089692,22.5594954299231,20.0719043427417,21.025915599353,22.0709447010862,15.7532506568043,22.0298448609023,29.0519675426024,21.5626851819186,31.5391367198908,24.5935439871652,25.2861792458596,26.8532813072177,20.7710390191881,21.480359644964,22.9874544003284,32.4321376353941,26.642923640249,2021-05-23,2021-05-30,55
2021-05-31,28.0193490394916,21.5609791881398,12.0893233550726,29.5566318655739,21.8509542105493,16.7403279069146,21.8861293433452,24.2859355268592,20.5201942297243,17.8833832679055,17.5912223070136,21.2237472956201,24.0344056605939,27.1729257230706,15.6460393750073,18.3189076989622,12.0893233550726,22.8735861669613,25.9038069446694,23.593908087871,28.4671160160678,25.2403251057735,19.3876812073481,29.5566318655739,24.5402752531331,25.2130395045701,17.7141302566065,21.0766715501671,16.2138118441146,2021-05-23,2021-05-30,55
2021-06-01,33.7676848393783,36.2161444750764,24.3984708152887,46.6110855004745,35.9640803652462,44.1574934444151,33.7696295345935,36.7491975980582,40.8462442624707,27.3276203306663,28.5721797622481,31.0906934727582,38.0923532387379,36.8362293404981,43.4840132816538,29.341196476537,33.8748613700666,24.3984708152887,45.6044665245333,42.5582287449472,32.7249911783015,34.9364833380404,35.6090294903376,46.6110855004745,36.5964176367091,38.731646594379,40.3651174486175,40.3093647317897,26.8525173955419,2021-05-23,2021-05-30,55
2021-06-02,30.8572646942161,34.7473089404901,21.5610652809966,48.4286263576638,40.242676799796,29.5919682773231,35.303560762461,23.1684925499218,36.8779070215925,29.0741188924067,21.5610652809966,24.8020531960998,26.4137459641247,39.0297701198327,37.4931399639187,39.8908406746078,32.1021404904235,36.6697945747762,38.140583169548,34.961989718318,28.4234479290202,42.7328226443872,46.1816676276457,48.4286263576638,41.2186750593149,34.3082576591212,34.6891041717428,33.5522547378396,33.8240198693708,2021-05-23,2021-05-30,55
2021-06-03,27.9791497569808,36.95977135406,17.6655481843236,51.7039185460635,39.4634066737108,25.822924195026,39.9085546268723,41.4997825359239,33.0812080891378,27.3530834252509,37.27311342764,17.6655481843236,51.7039185460635,44.7317377459254,32.8944747766327,39.9362866959325,38.6541094048597,28.041319132597,33.5919499492526,46.6861265032146,31.6225027713263,34.4939244966669,34.5387351225691,48.5409066960035,38.4737422930057,43.764440345558,45.3060092515742,37.1303597706233,31.8161191918103,2021-05-23,2021-05-30,55
2021-06-04,31.476247917679,29.3644329512534,15.5441717093769,42.561511641008,32.6258356197376,28.5024115688274,42.5539619861812,27.2434562255282,28.876033422511,36.6243939827178,26.1231300799753,31.1590274794578,35.1724516877723,28.1456990948813,21.8481810391557,33.7384427493677,29.1161192181463,15.5441717093769,33.4017568916125,32.3270759156053,18.2046258498498,27.1971816330541,29.9330696959537,26.9573218043712,35.6034593498722,19.0058399552397,23.8555581341749,27.7901070469572,42.561511641008,2021-05-23,2021-05-30,55
