"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-01,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,33.7676848393783,2021-05-29,2021-06-05,55
2021-06-02,30.8572646942161,21.9764123667723,18.9148093578199,28.0420561368278,21.3568519241226,22.8567230544928,23.9939547596408,21.8824846806479,24.5972873103215,25.7715213808671,21.6987429934027,19.6629853607102,22.058382198942,24.4833349627279,20.9280843085157,22.342429380991,23.5337073581015,21.6125717767107,20.7475173134982,21.7687587393672,24.09040793752,18.9148093578199,20.2176459187783,20.572084996474,19.1240476206753,20.6801908259978,28.0420561368278,19.4876524127591,18.9860764593952,2021-05-29,2021-06-05,55
2021-06-03,27.9791497569808,20.362002740916,15.9781757548111,26.4246247244588,17.3301490572467,19.1855516481841,16.5550236753407,23.0631371728497,20.1263076418719,16.1790966398936,18.5684329729664,19.8876209240946,20.8856862372559,23.6365840689054,20.029922781716,15.9781757548111,21.8864202191146,19.0550698422716,17.4061431178345,23.9166589731605,17.6203847212674,24.0152041820809,20.1702551785855,23.3728006671909,22.7393757250625,20.0387770056959,26.4246247244588,22.286388014317,18.6922775767238,2021-05-29,2021-06-05,55
2021-06-04,31.476247917679,28.1156858323844,17.4220854638104,34.14106046334,26.4230212420255,26.5043951328713,31.98385244656,31.8498346403261,32.692029596596,34.14106046334,28.3249028127274,27.4998613155484,30.9688361190514,29.4891803520375,29.5748555824914,26.6808974243817,31.9066170553256,29.3363844354397,30.9798867356315,26.7745265364347,27.180554860293,23.9358262071627,30.2894546160072,22.6223640144184,22.314970486278,31.7651245550783,17.4220854638104,29.3639791601179,22.8676445556556,2021-05-29,2021-06-05,55
2021-06-05,30.0081109118586,25.1867815764357,17.835568185576,30.5641675968214,29.3598162087379,26.1054737561218,25.1433476915821,27.2266848279323,25.8689160725017,22.5103972276841,19.7775040694876,25.4058442350471,22.6240265426657,27.4612935534427,20.0606042499689,17.835568185576,26.7396083609573,30.5641675968214,25.9681883532302,23.5447297212903,24.7239767604863,29.8929284853027,22.3896825056661,25.0610414194976,24.6091814909191,25.1861753428484,29.4756363751008,26.7024380506451,25.4323083273781,2021-05-29,2021-06-05,55
2021-06-06,28.5564688914351,21.3528290637867,10.7531843991076,26.9705540274462,14.4186233118195,22.0726818566133,25.2821930397622,23.8794474148446,17.5826601117707,19.0749685523804,18.8005948318996,17.3613240793348,26.9705540274462,26.9002650972667,26.4641418706837,19.3330666438523,21.5078713253029,24.5461848203075,26.8739732634066,22.1785100170921,20.6914535770985,10.7531843991076,21.3097413599223,18.4023669326483,24.5676593409491,20.0212979349317,25.3942587576124,21.1620875610822,18.2716164675317,2021-05-29,2021-06-05,55
2021-06-07,32.803009354393,35.8501221727472,22.032620498542,47.861923841299,24.1876358864422,31.3991745609272,38.7096353094989,33.7294062050464,38.4454290518703,22.032620498542,37.1639209566978,35.0667680716656,34.6637894395789,42.5029518026763,38.2837862679426,37.4249750647227,47.861923841299,35.1787463581489,40.3822539087091,34.4046312147076,33.3194685761368,41.2123408321772,35.533323986198,32.2292523297437,34.514287301034,35.3346743523908,39.1324055142037,36.4581096643333,37.0815433239865,2021-05-29,2021-06-05,55
2021-06-08,29.8060156767756,34.0906221629382,18.4403161698383,52.1269312646805,47.2660562456812,24.2163915608114,33.1956831727221,34.8384448810022,26.7040927513757,52.1269312646805,32.142744800704,42.0904089190207,32.0824583764327,30.5811669974359,29.0962870455053,28.7547284443177,18.4403161698383,40.5345552788788,32.7705360508354,36.6690700288102,33.6066732662909,36.8331532922194,29.6789129245068,34.0777180109958,38.5769080853942,38.3631311157904,35.1583032271539,25.0513707704697,39.4095113925822,2021-05-29,2021-06-05,55
2021-06-09,18.2290513479914,39.2191318033893,23.748179129706,53.0436978514958,44.3650220457607,51.9203946281583,27.8940377714005,42.0003252939748,38.9664393328125,48.6492464490505,41.1076701073538,31.0615216151454,34.8897458774163,43.7978587082553,33.625336458142,23.748179129706,53.0436978514958,42.2687889481788,45.4125091873776,34.34988587678,37.5134706032747,24.8380168316215,51.6283273988323,45.1427546684416,32.9962011098644,41.5710396245836,43.9186482839683,32.7906585350067,32.9785187481325,2021-05-29,2021-06-05,55
2021-06-10,16.105472754231,31.993144784555,14.1213499706396,51.5222457478946,36.0644275797146,34.7603285382583,37.590811704108,29.3445775161353,27.5919410323064,39.0473994336318,35.0718262984506,35.5383075048579,14.1213499706396,17.0375743661647,27.6410204260122,29.8301575161226,38.3500400602513,32.8762656063092,26.111701311674,23.3448420896785,49.7337175765507,38.3614619413262,34.9462911656231,39.0789281235684,30.2168678898571,22.9004690727144,25.7361394061082,23.0099277359187,51.5222457478946,2021-05-29,2021-06-05,55
