"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-28,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,25.805462160235,2021-05-25,2021-06-01,55
2021-05-29,40.4310779404187,22.3310229894779,17.9073472978294,26.936714886271,18.2848231412177,21.4206932604608,21.7751592387497,20.7798106172811,21.8457446684627,24.5130419539249,23.5220325018868,20.4891046629051,21.7666674203951,22.0216513311872,21.4018855961977,21.9442877263971,21.5885904283416,26.936714886271,22.8721420132701,23.4390073145534,20.9604910627603,22.7669763197728,22.8671066613025,23.1054189965665,22.6382217259903,26.5963827003051,17.9073472978294,23.4326586441766,23.3996145667419,2021-05-25,2021-06-01,55
2021-05-30,30.993488695588,21.0636806837575,14.2068045047007,27.055201700721,18.5529911556564,20.792037739881,17.9788439307415,18.4621707706729,14.2068045047007,24.3037107352676,19.0337281246727,22.3751203226063,19.8240165933744,26.489701803717,21.3225404904362,27.055201700721,21.0968207762125,24.8283917498424,20.9784679685412,21.6320857180346,19.9158570569071,20.9181471610963,22.6976051891256,22.0412630932881,15.856857436146,24.1477775797885,18.4639694540444,23.3555005312387,20.262405507224,2021-05-25,2021-06-01,55
2021-05-31,28.0193490394916,26.9019531318655,18.9321276796816,34.1177017017655,27.4419776812006,29.0616984716831,23.9485741911798,26.9444677961811,24.6787101416183,29.6403483630311,28.3911731829858,22.0661689409058,26.0629870052564,25.0340630319601,24.7998241899349,27.2085446284401,20.6459702463457,34.1177017017655,28.9016747186987,20.2239993609577,23.8982428738868,28.5215073869027,18.9321276796816,25.4527103548404,27.1187132643343,31.7615258156124,33.2214673937158,31.9519102147693,32.5227396607489,2021-05-25,2021-06-01,55
2021-06-01,33.7676848393783,25.3797659877254,14.8346163055395,37.4499867977396,22.6738968014601,29.7019572935482,24.9855153848828,32.6020112820996,26.2482123831372,27.7580556353846,26.4579754728068,28.3248038340246,26.4605621687255,22.8806170663694,25.272711405285,37.4499867977396,20.1763746206572,26.9815804210924,26.6121888305957,29.1430392642742,14.8346163055395,19.3844176574393,25.360209071584,20.8199545196718,22.9603217286074,27.7285703479055,24.6698546059505,21.4487165443157,23.5580002500393,2021-05-25,2021-06-01,55
2021-06-02,30.8572646942161,23.0116877771125,13.6827077200012,30.9818090865418,30.9818090865418,30.3300349839876,20.0716032638141,30.0547587420341,25.3766182870869,26.7881765331298,17.5021267627738,14.6356344476017,28.9684034950707,18.65652772788,19.168782063562,23.4227471971787,14.0811078955326,25.2848546466381,28.9527646965277,21.7505095012066,13.6827077200012,19.378882358005,19.5376791864859,27.562007437066,27.6034480264235,23.8213709933863,20.397567727113,21.5892487916824,25.6928228570829,2021-05-25,2021-06-01,55
2021-06-03,27.9791497569808,36.3364817749742,22.7406527660009,46.3872309060688,41.0036131867775,46.3872309060688,29.4383765619621,38.5280116621129,37.8521898556484,26.5550351301511,35.1705378360947,33.2297514845058,29.7205795488706,37.8009456242123,22.7406527660009,42.4910411820742,44.8971391488122,43.5103806343357,41.584104488021,37.7894416401126,37.2933684499325,35.7300543574326,32.0422405758142,37.5639953532684,40.6602538461545,28.9190662000823,34.9516375025954,34.4454743245423,38.1069221087722,2021-05-25,2021-06-01,55
2021-06-04,31.476247917679,36.6188417178972,28.0247923497963,49.6404304803284,29.9866163483966,41.6511380752603,32.2957410089876,43.6353128960646,32.2325679926232,43.2448247589478,33.35436439283,39.6478871396503,37.2812878707688,34.922357043731,45.0733172508773,36.6847476228935,38.2298995152905,34.5961649734964,32.9071738087179,49.6404304803284,34.1539337215158,36.4267156782971,37.6269148357286,36.6185214067369,44.6515837947575,28.0247923497963,33.2817425655663,28.227941065178,31.0750663509883,2021-05-25,2021-06-01,55
2021-06-05,30.0081109118586,41.0969868651997,25.988531553722,60.0483919286696,43.3323815191536,45.8283451558884,60.0483919286696,43.395845938379,37.7371035110489,32.6957575674395,42.7054552339957,46.4156154558703,36.7899095589404,41.7267655050923,41.5649507318051,36.9854321186202,45.3675930646574,29.6770456543158,54.1978381716581,40.2128348505478,42.8578192874406,40.5917477820184,30.417294706235,44.0220253267688,39.014261150857,32.5716864123671,42.5474497690202,25.988531553722,50.7325896754817,2021-05-25,2021-06-01,55
2021-06-06,28.5564688914351,30.6750129785893,14.2228661913589,45.7459019214986,24.2749772463864,30.3361537889178,45.7459019214986,20.0030095759172,44.3870032005839,37.5946267104908,36.8870921418912,14.2228661913589,29.4088813162203,20.4235955044558,25.772383618619,34.7202286724738,24.4087641850611,39.7836407665087,31.6806551609179,18.9235299904553,37.9739893707079,26.5956911210463,23.2107863443194,40.5292871450748,33.7780537576489,35.1513639377703,33.7660426991927,25.8572342332491,31.439565863967,2021-05-25,2021-06-01,55
