"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-03,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,27.9791497569808,2021-05-31,2021-06-07,55
2021-06-04,31.476247917679,22.5381333046082,19.3927293104179,26.2651940277476,21.3640731903438,20.0438877122096,23.1189466326371,21.5559520336217,24.9081142771591,19.4321185328743,22.5955195198551,20.8039328260798,26.2651940277476,19.3927293104179,24.293136963696,24.4692226564103,20.1441419546055,20.1206174772622,23.5399560386221,22.5081754758814,20.8672327041294,23.9429169636455,23.8635059301685,22.4045998895603,22.558784069074,21.4205359801498,24.0027654682225,25.7075871020798,24.1296858787514,2021-05-31,2021-06-07,55
2021-06-05,30.0081109118586,20.1254876388706,13.4529579417843,24.4095387577314,19.2103135375812,24.4095387577314,20.751031612931,21.2730411393908,17.6391305498458,22.2759355029675,20.3349467356563,13.4529579417843,22.2689060789595,24.2721570213091,20.2564879976812,22.6897097166081,19.2781103363573,15.552860154719,17.884039611762,21.1352572569881,17.3350684500359,22.0571353235532,21.541598645803,23.4217924414606,17.0112757269617,24.0011835414401,19.3313942455706,15.109382366622,20.6439362780462,2021-05-31,2021-06-07,55
2021-06-06,28.5564688914351,27.3269027512057,22.2069727463716,35.1593583097688,29.2496060311835,31.9201581959899,25.8630513346598,29.4296995437182,29.0942027086581,27.1436834363428,35.1593583097688,26.8889678931237,25.8075403901184,24.5915311902362,27.2518705990167,26.6052838366872,23.8212721316972,24.2868239868467,31.1291219631079,28.9650633228666,24.6840443432721,27.6946146317908,26.3441579174111,25.9525888959566,26.2858229948761,25.6906405198331,29.065987011486,22.2069727463716,28.040504845124,2021-05-31,2021-06-07,55
2021-06-07,32.803009354393,26.1104737881626,16.9872117010416,32.2584152497191,29.5938130208801,24.2372925235363,24.8554080495849,19.8730645026857,30.3067160331664,26.912504014352,21.0178372480256,28.0812448771679,22.2315020256701,30.2816650920079,30.8611008857979,29.6769081714066,29.7004508882527,29.4368929549336,24.8886631441649,16.9872117010416,21.6522843703898,29.3280432496451,21.2097543944807,21.9763518794373,31.4893267437068,21.6174250463843,27.8328995382345,32.2584152497191,26.4550690993934,2021-05-31,2021-06-07,55
2021-06-08,29.8060156767756,22.23760020787,8.09726373888935,35.2871913858416,27.2970000993634,22.8658577378568,23.4618013478198,35.2871913858416,15.088050278131,24.0400953909241,15.5083221121489,29.926499797577,22.1208081720433,20.5572457216021,25.9216815062504,32.6162727304302,13.2976670857806,8.09726373888935,21.7305918149244,10.6452353457139,26.3939401518905,21.5353550197675,15.925314673718,20.482097047714,27.493830257701,19.9330053415261,24.2686694694604,28.5423828738589,22.9038260958161,2021-05-31,2021-06-07,55
2021-06-09,18.2290513479914,38.0158701807139,27.5773837777137,49.3562130811857,49.0859885439293,38.4396609610542,32.7803428546161,45.764192026075,38.5081393452923,27.5773837777137,33.4654017881216,42.9251516826213,32.2799989399025,46.2831452144821,37.9021681233187,33.2395683888645,38.6098465142589,43.9542005505714,31.8084195457597,40.1812491326122,39.750182448071,37.0820021507076,33.7428022442909,32.4506808108518,36.0724851213956,33.1131292839453,37.595967465485,38.4284345227219,49.3562130811857,2021-05-31,2021-06-07,55
2021-06-10,16.105472754231,35.0637340151034,24.7313780972114,49.9048905042501,32.6885025964316,33.4649509966927,34.5296497071511,34.662276113202,38.3620298307691,49.9048905042501,36.6700061604089,33.7728417711435,35.2690990327661,44.5071716573938,33.7995502652384,27.210716269265,33.9127326592202,27.8984282611777,33.5271001523626,39.2772446660758,24.7313780972114,32.1101831922454,35.3995894423013,36.7206835222209,44.1308599131382,43.1564172165302,31.5372686237239,34.3851580256793,24.9646217009859,2021-05-31,2021-06-07,55
2021-06-11,21.4904863525805,39.7914238734265,26.1509457607439,50.5924602096546,30.3711164586009,32.6601021046633,41.4441752161472,34.220603903839,46.5287353208973,42.2872869494885,49.511575449323,47.6730877112572,40.5521987269055,37.6875760542462,29.1032943708056,43.5847842873604,38.9076381117266,42.1430462262612,38.2967908812655,50.5924602096546,44.7367530482156,44.4877628968208,33.7567255530709,37.8475060884447,34.5579901850258,45.3490331948963,37.7752275462037,44.5591805797979,26.1509457607439,2021-05-31,2021-06-07,55
2021-06-12,26.7808858642651,29.1422397557708,16.6642354072678,42.3079778828677,32.6776841177848,22.7605009680116,32.3863437495887,36.8203937640893,26.9252225881283,31.2585826949029,21.4731230072313,25.8434057786958,16.6642354072678,30.1058847312021,28.6874281119628,38.9949172859544,34.8554105932185,31.1490045120531,35.4282169929411,25.2132463348046,32.6390612123703,18.7483987837501,18.2328632500912,38.6506581940449,31.9197232820318,42.3079778828677,29.9702266433199,20.5599210665186,24.2835629414386,2021-05-31,2021-06-07,55
